Vuosi,Kk,Pv,Klo,Aikavyöhyke,Hajasäteily (W/m2),Suorasäteily (W/m2),Kokonaissäteily (W/m2),Ilmakehän pitkäaaltosäteily (W/m2),Maanpinnan pitkäaaltosäteily (W/m2),Säteilytase (W/m2),Heijastunutsäteily (W/m2),Paisteaika (s),UV-B-säteily (index)
2011,1,3,01:00,UTC,0,,0,,,,,0,0
2011,1,3,02:00,UTC,0,,0,,,,,0,0
2011,1,3,03:00,UTC,0,,0,,,,,0,0
2011,1,3,04:00,UTC,-1,,0,,,,,0,0
2011,1,3,05:00,UTC,0,,0,,,,,0,0
2011,1,3,06:00,UTC,-1,,-1,,,,,0,0
2011,1,3,07:00,UTC,0,,0,,,,,0,0
2011,1,3,08:00,UTC,15,,14,,,,,0,0
2011,1,3,09:00,UTC,19,,19,,,,,0,0.1
2011,1,3,10:00,UTC,53,,52,,,,,0,0.1
2011,1,3,11:00,UTC,58,,66,,,,,0,0.1
2011,1,3,12:00,UTC,36,,37,,,,,0,0.1
2011,1,3,13:00,UTC,12,,13,,,,,0,0
2011,1,3,14:00,UTC,0,,-1,,,,,0,0
2011,1,3,15:00,UTC,-1,,-1,,,,,0,0
2011,1,3,16:00,UTC,-1,,-1,,,,,0,0
2011,1,3,17:00,UTC,-2,,0,,,,,0,0
2011,1,3,18:00,UTC,-2,,0,,,,,0,0
2011,1,3,19:00,UTC,-2,,0,,,,,0,0
2011,1,3,20:00,UTC,-1,,0,,,,,0,0
2011,1,3,21:00,UTC,-1,,0,,,,,0,0
2011,1,3,22:00,UTC,-1,,1,,,,,0,0
2011,1,3,23:00,UTC,-1,,-1,,,,,0,0
2011,1,4,00:00,UTC,-1,,1,,,,,0,0
2011,1,4,01:00,UTC,-1,,-2,,,,,0,0
2011,1,4,02:00,UTC,-1,,-1,,,,,0,0
2011,1,4,03:00,UTC,-1,,1,,,,,0,0
2011,1,4,04:00,UTC,0,,0,,,,,0,0
2011,1,4,05:00,UTC,0,,-1,,,,,0,0
2011,1,4,06:00,UTC,-1,,-1,,,,,0,0
2011,1,4,07:00,UTC,0,,0,,,,,0,0
2011,1,4,08:00,UTC,14,,14,,,,,0,0
2011,1,4,09:00,UTC,12,,12,,,,,0,0
2011,1,4,10:00,UTC,51,,52,,,,,0,0.1
2011,1,4,11:00,UTC,85,,84,,,,,0,0.1
2011,1,4,12:00,UTC,25,,24,,,,,0,0
2011,1,4,13:00,UTC,7,,8,,,,,0,0
2011,1,4,14:00,UTC,0,,0,,,,,0,0
2011,1,4,15:00,UTC,0,,0,,,,,0,0
2011,1,4,16:00,UTC,0,,0,,,,,0,0
2011,1,4,17:00,UTC,-1,,0,,,,,0,0
2011,1,4,18:00,UTC,-1,,1,,,,,0,0
2011,1,4,19:00,UTC,0,,0,,,,,0,0
2011,1,4,20:00,UTC,-1,,1,,,,,0,0
2011,1,4,21:00,UTC,0,,0,,,,,0,0
2011,1,4,22:00,UTC,-1,,0,,,,,0,0
2011,1,4,23:00,UTC,0,,0,,,,,0,0
2011,1,5,00:00,UTC,-1,,0,,,,,0,0
2011,1,5,01:00,UTC,-1,,0,,,,,0,0
2011,1,5,02:00,UTC,-1,,-1,,,,,0,0
2011,1,5,03:00,UTC,-1,,0,,,,,0,0
2011,1,5,04:00,UTC,-1,,0,,,,,0,0
2011,1,5,05:00,UTC,-1,,-1,,,,,0,0
2011,1,5,06:00,UTC,-1,,0,,,,,0,0
2011,1,5,07:00,UTC,0,,1,,,,,0,0
2011,1,5,08:00,UTC,13,,14,,,,,0,0
2011,1,5,09:00,UTC,36,,37,,,,,0,0.1
2011,1,5,10:00,UTC,46,,47,,,,,0,0.1
2011,1,5,11:00,UTC,46,,47,,,,,0,0.1
2011,1,5,12:00,UTC,35,,36,,,,,0,0.1
2011,1,5,13:00,UTC,9,,9,,,,,0,0
2011,1,5,14:00,UTC,-1,,-1,,,,,0,0
2011,1,5,15:00,UTC,-1,,0,,,,,0,0
2011,1,5,16:00,UTC,-2,,-1,,,,,0,0
2011,1,5,17:00,UTC,-1,,-1,,,,,0,0
2011,1,5,18:00,UTC,-1,,0,,,,,0,0
2011,1,5,19:00,UTC,-1,,0,,,,,0,0
2011,1,5,20:00,UTC,0,,-1,,,,,0,0
2011,1,5,21:00,UTC,0,,0,,,,,0,0
2011,1,5,22:00,UTC,-1,,0,,,,,0,0
2011,1,5,23:00,UTC,-1,,-1,,,,,0,0
2011,1,6,00:00,UTC,-1,,0,,,,,0,0
2011,1,6,01:00,UTC,-1,,0,,,,,0,0
2011,1,6,02:00,UTC,-1,,0,,,,,0,0
2011,1,6,03:00,UTC,-1,,1,,,,,0,0
2011,1,6,04:00,UTC,-1,,0,,,,,0,0
2011,1,6,05:00,UTC,0,,0,,,,,0,0
2011,1,6,06:00,UTC,-1,,0,,,,,0,0
2011,1,6,07:00,UTC,0,,1,,,,,0,0
2011,1,6,08:00,UTC,4,,6,,,,,0,0
2011,1,6,09:00,UTC,13,,14,,,,,0,0
2011,1,6,10:00,UTC,33,,34,,,,,0,0.1
2011,1,6,11:00,UTC,40,,40,,,,,0,0.1
2011,1,6,12:00,UTC,31,,31,,,,,0,0.1
2011,1,6,13:00,UTC,10,,11,,,,,0,0
2011,1,6,14:00,UTC,0,,1,,,,,0,0
2011,1,6,15:00,UTC,0,,0,,,,,0,0
2011,1,6,16:00,UTC,-1,,0,,,,,0,0
2011,1,6,17:00,UTC,-1,,-1,,,,,0,0
2011,1,6,18:00,UTC,0,,0,,,,,0,0
2011,1,6,19:00,UTC,-1,,-1,,,,,0,0
2011,1,6,20:00,UTC,0,,0,,,,,0,0
2011,1,6,21:00,UTC,0,,0,,,,,0,0
2011,1,6,22:00,UTC,-1,,0,,,,,0,0
2011,1,6,23:00,UTC,0,,0,,,,,0,0
2011,1,7,00:00,UTC,0,,0,,,,,0,0
2011,1,7,01:00,UTC,0,,0,,,,,0,0
2011,1,7,02:00,UTC,0,,0,,,,,0,0
2011,1,7,03:00,UTC,0,,0,,,,,0,0
2011,1,7,04:00,UTC,0,,1,,,,,0,0
2011,1,7,05:00,UTC,0,,0,,,,,0,0
2011,1,7,06:00,UTC,-1,,0,,,,,0,0
2011,1,7,07:00,UTC,-1,,0,,,,,0,0
2011,1,7,08:00,UTC,3,,3,,,,,0,0
2011,1,7,09:00,UTC,7,,8,,,,,0,0
2011,1,7,10:00,UTC,19,,20,,,,,0,0
2011,1,7,11:00,UTC,23,,24,,,,,0,0
2011,1,7,12:00,UTC,16,,16,,,,,0,0
2011,1,7,13:00,UTC,5,,6,,,,,0,0
2011,1,7,14:00,UTC,0,,0,,,,,0,0
2011,1,7,15:00,UTC,-1,,0,,,,,0,0
2011,1,7,16:00,UTC,-1,,0,,,,,0,0
2011,1,7,17:00,UTC,-1,,0,,,,,0,0
2011,1,7,18:00,UTC,0,,0,,,,,0,0
2011,1,7,19:00,UTC,-1,,0,,,,,0,0
2011,1,7,20:00,UTC,-1,,-1,,,,,0,0
2011,1,7,21:00,UTC,0,,-1,,,,,0,0
2011,1,7,22:00,UTC,-1,,-1,,,,,0,0
2011,1,7,23:00,UTC,-1,,-2,,,,,0,0
2011,1,8,00:00,UTC,-2,,-2,,,,,0,0
2011,1,8,01:00,UTC,-2,,-2,,,,,0,0
2011,1,8,02:00,UTC,-2,,-1,,,,,0,0
2011,1,8,03:00,UTC,-2,,-1,,,,,0,0
2011,1,8,04:00,UTC,-2,,-1,,,,,0,0
2011,1,8,05:00,UTC,-2,,-1,,,,,0,0
2011,1,8,06:00,UTC,-1,,-1,,,,,0,0
2011,1,8,07:00,UTC,0,,1,,,,,0,0
2011,1,8,08:00,UTC,17,,19,,,,,0,0
2011,1,8,09:00,UTC,26,,26,,,,,0,0.1
2011,1,8,10:00,UTC,58,,59,,,,,0,0.1
2011,1,8,11:00,UTC,48,,49,,,,,0,0.1
2011,1,8,12:00,UTC,26,,27,,,,,0,0.1
2011,1,8,13:00,UTC,9,,9,,,,,0,0
2011,1,8,14:00,UTC,-1,,-1,,,,,0,0
2011,1,8,15:00,UTC,0,,0,,,,,0,0
2011,1,8,16:00,UTC,-1,,-1,,,,,0,0
2011,1,8,17:00,UTC,-1,,-1,,,,,0,0
2011,1,8,18:00,UTC,-1,,0,,,,,0,0
2011,1,8,19:00,UTC,0,,0,,,,,0,0
2011,1,8,20:00,UTC,-1,,0,,,,,0,0
2011,1,8,21:00,UTC,-1,,0,,,,,0,0
2011,1,8,22:00,UTC,0,,0,,,,,0,0
2011,1,8,23:00,UTC,0,,0,,,,,0,0
2011,1,9,00:00,UTC,0,,0,,,,,0,0
2011,1,9,01:00,UTC,0,,0,,,,,0,0
2011,1,9,02:00,UTC,-1,,0,,,,,0,0
2011,1,9,03:00,UTC,0,,0,,,,,0,0
2011,1,9,04:00,UTC,-1,,0,,,,,0,0
2011,1,9,05:00,UTC,0,,0,,,,,0,0
2011,1,9,06:00,UTC,0,,0,,,,,0,0
2011,1,9,07:00,UTC,0,,0,,,,,0,0
2011,1,9,08:00,UTC,2,,3,,,,,0,0
2011,1,9,09:00,UTC,8,,8,,,,,0,0
2011,1,9,10:00,UTC,11,,11,,,,,0,0
2011,1,9,11:00,UTC,12,,13,,,,,0,0
2011,1,9,12:00,UTC,10,,11,,,,,0,0
2011,1,9,13:00,UTC,3,,3,,,,,0,0
2011,1,9,14:00,UTC,0,,0,,,,,0,0
2011,1,9,15:00,UTC,0,,0,,,,,0,0
2011,1,9,16:00,UTC,0,,0,,,,,0,0
2011,1,9,17:00,UTC,0,,0,,,,,0,0
2011,1,9,18:00,UTC,0,,0,,,,,0,0
2011,1,9,19:00,UTC,0,,0,,,,,0,0
2011,1,9,20:00,UTC,-1,,0,,,,,0,0
2011,1,9,21:00,UTC,-1,,0,,,,,0,0
2011,1,9,22:00,UTC,-1,,0,,,,,0,0
2011,1,9,23:00,UTC,0,,0,,,,,0,0
2011,1,10,00:00,UTC,0,,0,,,,,0,0
2011,1,10,01:00,UTC,0,,0,,,,,0,0
2011,1,10,02:00,UTC,0,,0,,,,,0,0
2011,1,10,03:00,UTC,0,,0,,,,,0,0
2011,1,10,04:00,UTC,-1,,0,,,,,0,0
2011,1,10,05:00,UTC,-1,,0,,,,,0,0
2011,1,10,06:00,UTC,0,,0,,,,,0,0
2011,1,10,07:00,UTC,0,,1,,,,,0,0
2011,1,10,08:00,UTC,10,,11,,,,,0,0
2011,1,10,09:00,UTC,14,,15,,,,,0,0
2011,1,10,10:00,UTC,22,,23,,,,,0,0.1
2011,1,10,11:00,UTC,27,,28,,,,,0,0.1
2011,1,10,12:00,UTC,16,,17,,,,,0,0
2011,1,10,13:00,UTC,12,,13,,,,,0,0
2011,1,10,14:00,UTC,0,,1,,,,,0,0
2011,1,10,15:00,UTC,-1,,0,,,,,0,0
2011,1,10,16:00,UTC,0,,0,,,,,0,0
2011,1,10,17:00,UTC,-1,,0,,,,,0,0
2011,1,10,18:00,UTC,-1,,0,,,,,0,0
2011,1,10,19:00,UTC,-2,,-1,,,,,0,0
2011,1,10,20:00,UTC,-2,,-1,,,,,0,0
2011,1,10,21:00,UTC,-2,,-1,,,,,0,0
2011,1,10,22:00,UTC,-1,,-1,,,,,0,0
2011,1,10,23:00,UTC,0,,0,,,,,0,0
2011,1,11,00:00,UTC,-1,,0,,,,,0,0
2011,1,11,01:00,UTC,-1,,0,,,,,0,0
2011,1,11,02:00,UTC,-1,,0,,,,,0,0
2011,1,11,03:00,UTC,-1,,0,,,,,0,0
2011,1,11,04:00,UTC,-1,,0,,,,,0,0
2011,1,11,05:00,UTC,-1,,0,,,,,0,0
2011,1,11,06:00,UTC,-1,,0,,,,,0,0
2011,1,11,07:00,UTC,0,,1,,,,,0,0
2011,1,11,08:00,UTC,5,,6,,,,,0,0
2011,1,11,09:00,UTC,36,,38,,,,,0,0.1
2011,1,11,10:00,UTC,35,,36,,,,,0,0.1
2011,1,11,11:00,UTC,40,,41,,,,,0,0.1
2011,1,11,12:00,UTC,15,,16,,,,,0,0
2011,1,11,13:00,UTC,7,,8,,,,,0,0
2011,1,11,14:00,UTC,0,,1,,,,,0,0
2011,1,11,15:00,UTC,-1,,0,,,,,0,0
2011,1,11,16:00,UTC,-1,,0,,,,,0,0
2011,1,11,17:00,UTC,-1,,0,,,,,0,0
2011,1,11,18:00,UTC,-1,,0,,,,,0,0
2011,1,11,19:00,UTC,-1,,0,,,,,0,0
2011,1,11,20:00,UTC,-1,,0,,,,,0,0
2011,1,11,21:00,UTC,-1,,0,,,,,0,0
2011,1,11,22:00,UTC,-1,,0,,,,,0,0
2011,1,11,23:00,UTC,-1,,0,,,,,0,0
2011,1,12,00:00,UTC,0,,0,,,,,0,0
2011,1,12,01:00,UTC,-1,,0,,,,,0,0
2011,1,12,02:00,UTC,-1,,0,,,,,0,0
2011,1,12,03:00,UTC,0,,0,,,,,0,0
2011,1,12,04:00,UTC,0,,0,,,,,0,0
2011,1,12,05:00,UTC,0,,0,,,,,0,0
2011,1,12,06:00,UTC,0,,0,,,,,0,0
2011,1,12,07:00,UTC,1,,1,,,,,0,0
2011,1,12,08:00,UTC,6,,6,,,,,0,0
2011,1,12,09:00,UTC,12,,13,,,,,0,0
2011,1,12,10:00,UTC,22,,23,,,,,0,0
2011,1,12,11:00,UTC,39,,40,,,,,0,0.1
2011,1,12,12:00,UTC,28,,29,,,,,0,0.1
2011,1,12,13:00,UTC,14,,14,,,,,0,0
2011,1,12,14:00,UTC,0,,0,,,,,0,0
2011,1,12,15:00,UTC,0,,0,,,,,0,0
2011,1,12,16:00,UTC,-1,,0,,,,,0,0
2011,1,12,17:00,UTC,0,,0,,,,,0,0
2011,1,12,18:00,UTC,-1,,0,,,,,0,0
2011,1,12,19:00,UTC,0,,0,,,,,0,0
2011,1,12,20:00,UTC,0,,0,,,,,0,0
2011,1,12,21:00,UTC,-1,,0,,,,,0,0
2011,1,12,22:00,UTC,0,,0,,,,,0,0
2011,1,12,23:00,UTC,0,,1,,,,,0,0
2011,1,13,00:00,UTC,-1,,0,,,,,0,0
2011,1,13,01:00,UTC,-1,,0,,,,,0,0
2011,1,13,02:00,UTC,-1,,0,,,,,0,0
2011,1,13,03:00,UTC,0,,0,,,,,0,0
2011,1,13,04:00,UTC,-1,,-1,,,,,0,0
2011,1,13,05:00,UTC,-1,,-1,,,,,0,0
2011,1,13,06:00,UTC,-1,,-1,,,,,0,0
2011,1,13,07:00,UTC,1,,1,,,,,0,0
2011,1,13,08:00,UTC,32,,31,,,,,0,0
2011,1,13,09:00,UTC,56,,56,,,,,0,0.1
2011,1,13,10:00,UTC,51,,50,,,,,0,0.1
2011,1,13,11:00,UTC,51,,52,,,,,0,0.1
2011,1,13,12:00,UTC,46,,47,,,,,0,0.1
2011,1,13,13:00,UTC,22,,23,,,,,0,0
2011,1,13,14:00,UTC,1,,1,,,,,0,0
2011,1,13,15:00,UTC,-1,,0,,,,,0,0
2011,1,13,16:00,UTC,-1,,-1,,,,,0,0
2011,1,13,17:00,UTC,0,,0,,,,,0,0
2011,1,13,18:00,UTC,-1,,0,,,,,0,0
2011,1,13,19:00,UTC,0,,0,,,,,0,0
2011,1,13,20:00,UTC,-1,,0,,,,,0,0
2011,1,13,21:00,UTC,-1,,0,,,,,0,0
2011,1,13,22:00,UTC,0,,0,,,,,0,0
2011,1,13,23:00,UTC,0,,0,,,,,0,0
2011,1,14,00:00,UTC,0,,0,,,,,0,0
2011,1,14,01:00,UTC,0,,0,,,,,0,0
2011,1,14,02:00,UTC,-1,,0,,,,,0,0
2011,1,14,03:00,UTC,0,,0,,,,,0,0
2011,1,14,04:00,UTC,0,,0,,,,,0,0
2011,1,14,05:00,UTC,0,,0,,,,,0,0
2011,1,14,06:00,UTC,-1,,0,,,,,0,0
2011,1,14,07:00,UTC,1,,2,,,,,0,0
2011,1,14,08:00,UTC,22,,22,,,,,0,0
2011,1,14,09:00,UTC,40,,61,,,,,50,0.1
2011,1,14,10:00,UTC,49,,50,,,,,0,0.1
2011,1,14,11:00,UTC,48,,48,,,,,0,0.1
2011,1,14,12:00,UTC,38,,38,,,,,0,0.1
2011,1,14,13:00,UTC,10,,11,,,,,0,0
2011,1,14,14:00,UTC,1,,1,,,,,0,0
2011,1,14,15:00,UTC,-1,,0,,,,,0,0
2011,1,14,16:00,UTC,0,,0,,,,,0,0
2011,1,14,17:00,UTC,-1,,-1,,,,,0,0
2011,1,14,18:00,UTC,-2,,-2,,,,,0,0
2011,1,14,19:00,UTC,-1,,-1,,,,,0,0
2011,1,14,20:00,UTC,0,,0,,,,,0,0
2011,1,14,21:00,UTC,0,,0,,,,,0,0
2011,1,14,22:00,UTC,0,,0,,,,,0,0
2011,1,14,23:00,UTC,0,,0,,,,,0,0
2011,1,15,00:00,UTC,0,,0,,,,,0,0
2011,1,15,01:00,UTC,0,,0,,,,,0,0
2011,1,15,02:00,UTC,-1,,-2,,,,,0,0
2011,1,15,03:00,UTC,-1,,-2,,,,,0,0
2011,1,15,04:00,UTC,-1,,-1,,,,,0,0
2011,1,15,05:00,UTC,-1,,-1,,,,,0,0
2011,1,15,06:00,UTC,-1,,-1,,,,,0,0
2011,1,15,07:00,UTC,1,,2,,,,,0,0
2011,1,15,08:00,UTC,18,,44,,,,,60,0
2011,1,15,09:00,UTC,29,,98,,,,,60,0.1
2011,1,15,10:00,UTC,34,,127,,,,,60,0.1
2011,1,15,11:00,UTC,34,,125,,,,,60,0.1
2011,1,15,12:00,UTC,29,,91,,,,,60,0.1
2011,1,15,13:00,UTC,18,,39,,,,,60,0
2011,1,15,14:00,UTC,1,,1,,,,,0,0
2011,1,15,15:00,UTC,-1,,-1,,,,,0,0
2011,1,15,16:00,UTC,-1,,-1,,,,,0,0
2011,1,15,17:00,UTC,-2,,-1,,,,,0,0
2011,1,15,18:00,UTC,-1,,-1,,,,,0,0
2011,1,15,19:00,UTC,-1,,-1,,,,,0,0
2011,1,15,20:00,UTC,-1,,-1,,,,,0,0
2011,1,15,21:00,UTC,-1,,0,,,,,0,0
2011,1,15,22:00,UTC,-1,,-1,,,,,0,0
2011,1,15,23:00,UTC,-1,,-1,,,,,0,0
2011,1,16,00:00,UTC,-2,,-1,,,,,0,0
2011,1,16,01:00,UTC,-1,,-1,,,,,0,0
2011,1,16,02:00,UTC,-1,,0,,,,,0,0
2011,1,16,03:00,UTC,0,,0,,,,,0,0
2011,1,16,04:00,UTC,0,,0,,,,,0,0
2011,1,16,05:00,UTC,0,,1,,,,,0,0
2011,1,16,06:00,UTC,-1,,0,,,,,0,0
2011,1,16,07:00,UTC,5,,6,,,,,0,0
2011,1,16,08:00,UTC,21,,21,,,,,0,0
2011,1,16,09:00,UTC,32,,32,,,,,0,0
2011,1,16,10:00,UTC,33,,34,,,,,0,0.1
2011,1,16,11:00,UTC,53,,54,,,,,0,0.1
2011,1,16,12:00,UTC,31,,32,,,,,0,0
2011,1,16,13:00,UTC,16,,16,,,,,0,0
2011,1,16,14:00,UTC,0,,1,,,,,0,0
2011,1,16,15:00,UTC,0,,0,,,,,0,0
2011,1,16,16:00,UTC,0,,1,,,,,0,0
2011,1,16,17:00,UTC,0,,0,,,,,0,0
2011,1,16,18:00,UTC,0,,0,,,,,0,0
2011,1,16,19:00,UTC,0,,0,,,,,0,0
2011,1,16,20:00,UTC,0,,0,,,,,0,0
2011,1,16,21:00,UTC,-1,,0,,,,,0,0
2011,1,16,22:00,UTC,0,,0,,,,,0,0
2011,1,16,23:00,UTC,0,,1,,,,,0,0
2011,1,17,00:00,UTC,-1,,0,,,,,0,0
2011,1,17,01:00,UTC,0,,0,,,,,0,0
2011,1,17,02:00,UTC,-1,,0,,,,,0,0
2011,1,17,03:00,UTC,0,,0,,,,,0,0
2011,1,17,04:00,UTC,0,,0,,,,,0,0
2011,1,17,05:00,UTC,0,,0,,,,,0,0
2011,1,17,06:00,UTC,0,,0,,,,,0,0
2011,1,17,07:00,UTC,0,,0,,,,,0,0
2011,1,17,08:00,UTC,9,,9,,,,,0,0
2011,1,17,09:00,UTC,12,,12,,,,,0,0
2011,1,17,10:00,UTC,24,,24,,,,,0,0.1
2011,1,17,11:00,UTC,22,,23,,,,,0,0
2011,1,17,12:00,UTC,14,,14,,,,,0,0
2011,1,17,13:00,UTC,16,,17,,,,,0,0
2011,1,17,14:00,UTC,1,,2,,,,,0,0
2011,1,17,15:00,UTC,-1,,0,,,,,0,0
2011,1,17,16:00,UTC,-1,,0,,,,,0,0
2011,1,17,17:00,UTC,-1,,0,,,,,0,0
2011,1,17,18:00,UTC,-1,,0,,,,,0,0
2011,1,17,19:00,UTC,-1,,0,,,,,0,0
2011,1,17,20:00,UTC,0,,0,,,,,0,0
2011,1,17,21:00,UTC,-1,,0,,,,,0,0
2011,1,17,22:00,UTC,-1,,0,,,,,0,0
2011,1,17,23:00,UTC,0,,0,,,,,0,0
2011,1,18,00:00,UTC,0,,0,,,,,0,0
2011,1,18,01:00,UTC,-1,,0,,,,,0,0
2011,1,18,02:00,UTC,-1,,0,,,,,0,0
2011,1,18,03:00,UTC,-1,,0,,,,,0,0
2011,1,18,04:00,UTC,-1,,0,,,,,0,0
2011,1,18,05:00,UTC,0,,0,,,,,0,0
2011,1,18,06:00,UTC,0,,0,,,,,0,0
2011,1,18,07:00,UTC,1,,1,,,,,0,0
2011,1,18,08:00,UTC,7,,8,,,,,0,0
2011,1,18,09:00,UTC,22,,23,,,,,0,0
2011,1,18,10:00,UTC,30,,31,,,,,0,0.1
2011,1,18,11:00,UTC,34,,35,,,,,0,0.1
2011,1,18,12:00,UTC,13,,13,,,,,0,0
2011,1,18,13:00,UTC,9,,10,,,,,0,0
2011,1,18,14:00,UTC,0,,1,,,,,0,0
2011,1,18,15:00,UTC,-1,,0,,,,,0,0
2011,1,18,16:00,UTC,-1,,0,,,,,0,0
2011,1,18,17:00,UTC,-1,,0,,,,,0,0
2011,1,18,18:00,UTC,-1,,0,,,,,0,0
2011,1,18,19:00,UTC,-1,,0,,,,,0,0
2011,1,18,20:00,UTC,-1,,0,,,,,0,0
2011,1,18,21:00,UTC,-1,,0,,,,,0,0
2011,1,18,22:00,UTC,0,,0,,,,,0,0
2011,1,18,23:00,UTC,0,,0,,,,,0,0
2011,1,19,00:00,UTC,-1,,0,,,,,0,0
2011,1,19,01:00,UTC,0,,0,,,,,0,0
2011,1,19,02:00,UTC,0,,0,,,,,0,0
2011,1,19,03:00,UTC,-1,,0,,,,,0,0
2011,1,19,04:00,UTC,-1,,0,,,,,0,0
2011,1,19,05:00,UTC,-1,,0,,,,,0,0
2011,1,19,06:00,UTC,-1,,-1,,,,,0,0
2011,1,19,07:00,UTC,1,,2,,,,,0,0
2011,1,19,08:00,UTC,28,,29,,,,,0,0
2011,1,19,09:00,UTC,31,,32,,,,,0,0.1
2011,1,19,10:00,UTC,54,,55,,,,,0,0.1
2011,1,19,11:00,UTC,38,,37,,,,,0,0.1
2011,1,19,12:00,UTC,33,,33,,,,,0,0.1
2011,1,19,13:00,UTC,16,,16,,,,,0,0
2011,1,19,14:00,UTC,1,,1,,,,,0,0
2011,1,19,15:00,UTC,-1,,-1,,,,,0,0
2011,1,19,16:00,UTC,-1,,-1,,,,,0,0
2011,1,19,17:00,UTC,-1,,-1,,,,,0,0
2011,1,19,18:00,UTC,-1,,-1,,,,,0,0
2011,1,19,19:00,UTC,-1,,0,,,,,0,0
2011,1,19,20:00,UTC,-1,,0,,,,,0,0
2011,1,19,21:00,UTC,-1,,0,,,,,0,0
2011,1,19,22:00,UTC,-1,,-1,,,,,0,0
2011,1,19,23:00,UTC,-1,,0,,,,,0,0
2011,1,20,00:00,UTC,-1,,0,,,,,0,0
2011,1,20,01:00,UTC,-1,,0,,,,,0,0
2011,1,20,02:00,UTC,-1,,0,,,,,0,0
2011,1,20,03:00,UTC,-1,,0,,,,,0,0
2011,1,20,04:00,UTC,-1,,0,,,,,0,0
2011,1,20,05:00,UTC,-1,,-1,,,,,0,0
2011,1,20,06:00,UTC,-1,,0,,,,,0,0
2011,1,20,07:00,UTC,2,,2,,,,,0,0
2011,1,20,08:00,UTC,10,,9,,,,,0,0
2011,1,20,09:00,UTC,18,,16,,,,,0,0
2011,1,20,10:00,UTC,41,,38,,,,,0,0.1
2011,1,20,11:00,UTC,60,,58,,,,,0,0.1
2011,1,20,12:00,UTC,54,,54,,,,,0,0.1
2011,1,20,13:00,UTC,13,,12,,,,,0,0
2011,1,20,14:00,UTC,3,,3,,,,,0,0
2011,1,20,15:00,UTC,-1,,-1,,,,,0,0
2011,1,20,16:00,UTC,-1,,-1,,,,,0,0
2011,1,20,17:00,UTC,-1,,-1,,,,,0,0
